DialogId,LineId,PortraitType,PortraitArgs,CustomAvatarId,AvatarReactionType,MSWAvatarFaceAccRUID,EffectRUID,EffectSoundRUID,IsPhoneCall,UseMaterialId,NameKey,ContentKey,ChildIds,ChildContentKeys,SoundRuid
Stage090,Stage090_4,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage090_4,Stage090_5,,
Stage090,Stage090_5,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage090_5,Stage090_6,,
Stage090,Stage090_6,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage090_6,Stage090_7,,
Stage090,Stage090_7,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage090_7,Stage090_8,,
Stage090,Stage090_8,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage090_8,Stage090_9,,
Stage090,Stage090_9,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage090_9,Stage090_10,,
Stage090,Stage090_10,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage090_10,Stage090_11,,
Stage090,Stage090_11,MSWAvatar,,,Chu,,,,,,DialogName3,DialogContentsStage090_11,Stage090_12,,
Stage090,Stage090_12,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage090_12,Stage090_13,,
Stage090,Stage090_13,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage090_13,,,
Stage091,Stage091_1,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage091_1,Stage091_2,,
Stage091,Stage091_2,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage091_2,Stage091_3,,
Stage091,Stage091_3,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage091_3,Stage091_4,,
Stage091,Stage091_4,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage091_4,Stage091_5,,
Stage091,Stage091_5,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage091_5,Stage091_6,,
Stage091,Stage091_6,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage091_6,Stage091_7,,
Stage091,Stage091_7,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage091_7,Stage091_8,,
Stage091,Stage091_8,CustomAvatar,,10003,Wink,,,,,,DialogName23,DialogContentsStage091_8,Stage091_9,,
Stage091,Stage091_9,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage091_9,Stage091_10,,
Stage091,Stage091_10,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage091_10,Stage091_11,,
Stage091,Stage091_11,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage091_11,Stage091_12,,
Stage091,Stage091_12,MSWAvatar,,,Oops,,,,,,DialogName3,DialogContentsStage091_12,Stage091_13,,
Stage091,Stage091_13,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage091_13,Stage091_14,,
Stage091,Stage091_14,MSWAvatar,,,Blaze,,,,,,DialogName3,DialogContentsStage091_14,Stage091_15,,
Stage091,Stage091_15,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage091_15,Stage091_16,,
Stage091,Stage091_16,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage091_16,Stage091_17,,
Stage091,Stage091_17,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage091_17,Stage091_18,,
Stage091,Stage091_18,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage091_18,Stage091_19,,
Stage091,Stage091_19,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage091_19,Stage091_20,,
Stage091,Stage091_20,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage091_20,Stage091_21,,
Stage091,Stage091_21,CustomAvatar,,10003,Smile,,,,,,DialogName23,DialogContentsStage091_21,,,
Stage092,Stage092_1,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage092_1,Stage092_2,,
Stage092,Stage092_2,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage092_2,Stage092_3,,
Stage092,Stage092_3,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage092_3,Stage092_4,,
Stage092,Stage092_4,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage092_4,Stage092_5,,
Stage092,Stage092_5,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage092_5,Stage092_6,,
Stage092,Stage092_6,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage092_6,Stage092_7,,
Stage092,Stage092_7,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage092_7,Stage092_8,,
Stage092,Stage092_8,MSWAvatar,,,Smile,,,,,,DialogName3,DialogContentsStage092_8,Stage092_9,,
Stage092,Stage092_9,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage092_9,Stage092_10,,
Stage092,Stage092_10,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage092_10,Stage092_11,,
Stage092,Stage092_11,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage092_11,Stage092_12,,
Stage092,Stage092_12,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage092_12,Stage092_13,,
Stage092,Stage092_13,MSWAvatar,,,Dam,,,,,,DialogName3,DialogContentsStage092_13,Stage092_14,,
Stage092,Stage092_14,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage092_14,Stage092_15,,
Stage092,Stage092_15,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage092_15,Stage092_16,,
Stage092,Stage092_16,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage092_16,Stage092_17,,
Stage092,Stage092_17,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage092_17,Stage092_18,,
Stage092,Stage092_18,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage092_18,Stage092_19,,
Stage092,Stage092_19,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage092_19,Stage092_20,,
Stage092,Stage092_20,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage092_20,Stage092_21,,
Stage092,Stage092_21,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage092_21,,,
Stage093,Stage093_1,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage093_1,Stage093_2,,
Stage093,Stage093_2,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage093_2,Stage093_3,,
Stage093,Stage093_3,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage093_3,Stage093_4,,
Stage093,Stage093_4,MSWAvatar,,,Chu,,,,,,DialogName3,DialogContentsStage093_4,Stage093_5,,
Stage093,Stage093_5,CustomAvatar,,10003,Stunned,,,,,,DialogName23,DialogContentsStage093_5,Stage093_6,,
Stage093,Stage093_6,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage093_6,Stage093_7,,
Stage093,Stage093_7,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage093_7,Stage093_8,,
Stage093,Stage093_8,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage093_8,Stage093_9,,
Stage093,Stage093_9,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage093_9,Stage093_10,,
Stage093,Stage093_10,CustomAvatar,,10003,Shine,,,,,,DialogName23,DialogContentsStage093_10,Stage093_11,,
Stage093,Stage093_11,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage093_11,Stage093_12,,
Stage093,Stage093_12,CustomAvatar,,10003,Oops,,,,,,DialogName23,DialogContentsStage093_12,Stage093_13,,
Stage093,Stage093_13,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage093_13,Stage093_14,,
Stage093,Stage093_14,CustomAvatar,,10003,Wink,,,,,,DialogName23,DialogContentsStage093_14,Stage093_15,,
Stage093,Stage093_15,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage093_15,Stage093_16,,
Stage093,Stage093_16,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage093_16,Stage093_17,,
Stage093,Stage093_17,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage093_17,Stage093_18,,
Stage093,Stage093_18,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage093_18,Stage093_19,,
Stage093,Stage093_19,CustomAvatar,,10003,Hit,,,,,,DialogName23,DialogContentsStage093_19,Stage093_20,,
Stage093,Stage093_20,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage093_20,Stage093_21,,
Stage093,Stage093_21,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage093_21,Stage093_22,,
Stage093,Stage093_22,CustomAvatar,,10003,Angry,,,,,,DialogName23,DialogContentsStage093_22,Stage093_23,,
Stage093,Stage093_23,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage093_23,,,
Stage094,Stage094_1,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage094_1,Stage094_2,,
Stage094,Stage094_2,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage094_2,Stage094_3,,
Stage094,Stage094_3,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage094_3,Stage094_4,,
Stage094,Stage094_4,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage094_4,Stage094_5,,
Stage094,Stage094_5,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage094_5,Stage094_6,,
Stage094,Stage094_6,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage094_6,Stage094_7,,
Stage094,Stage094_7,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage094_7,Stage094_8,,
Stage094,Stage094_8,MSWAvatar,,,Chu,,,,,,DialogName3,DialogContentsStage094_8,Stage094_9,,
Stage094,Stage094_9,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage094_9,Stage094_10,,
Stage094,Stage094_10,Sprite,51f9daaca46349fa8f7ab181b19d5399,,,,,,,,DialogName12,DialogContentsStage094_10,Stage094_11,,
Stage094,Stage094_11,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage094_11,Stage094_12,,
Stage094,Stage094_12,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage094_12,Stage094_13,,
Stage094,Stage094_13,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage094_13,Stage094_14,,
Stage094,Stage094_14,CustomAvatar,,10004,Cry,,,,,,DialogName21,DialogContentsStage094_14,Stage094_15,,
Stage094,Stage094_15,MSWAvatar,,,Oops,,,,,,DialogName3,DialogContentsStage094_15,Stage094_16,,
Stage094,Stage094_16,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage094_16,Stage094_17,,
Stage094,Stage094_17,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage094_17,Stage094_18,,
Stage094,Stage094_18,MSWAvatar,,,Shine,,,,,,DialogName3,DialogContentsStage094_18,,,
Stage095,Stage095_1,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage095_1,Stage095_2,,
Stage095,Stage095_2,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage095_2,Stage095_3,,
Stage095,Stage095_3,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage095_3,Stage095_4,,
Stage095,Stage095_4,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage095_4,Stage095_5,,
Stage095,Stage095_5,Sprite,88501525816146bca46296097f1c7618,,Idle,,,,,,NPCNameSimia,DialogContentsStage095_5,Stage095_6,,
Stage095,Stage095_6,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage095_6,Stage095_7,,
Stage095,Stage095_7,Sprite,79173667584f41ecb7c07a5c89666e34,,,,,,,,DialogName4,DialogContentsStage095_7,Stage095_8,,
Stage095,Stage095_8,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage095_8,Stage095_9,,
Stage095,Stage095_9,Sprite,51f9daaca46349fa8f7ab181b19d5399,,,,,,,,DialogName12,DialogContentsStage095_9,Stage095_10,,
Stage095,Stage095_10,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage095_10,Stage095_11,,
Stage095,Stage095_11,Sprite,ac5ee159ee234ed8923967235baafd4f,,,,,,,,DialogName8,DialogContentsStage095_11,Stage095_12,,
Stage095,Stage095_12,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage095_12,Stage095_13,,
Stage095,Stage095_13,Sprite,ac5ee159ee234ed8923967235baafd4f,,,,,,,,DialogName8,DialogContentsStage095_13,Stage095_14,,
Stage095,Stage095_14,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage095_14,Stage095_15,,
Stage095,Stage095_15,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage095_15,Stage095_16,,
Stage095,Stage095_16,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage095_16,Stage095_17,,
Stage095,Stage095_17,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage095_17,Stage095_18,,
Stage095,Stage095_18,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage095_18,Stage095_19,,
Stage095,Stage095_19,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage095_19,Stage095_20,,
Stage095,Stage095_20,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage095_20,Stage095_21,,
Stage095,Stage095_21,Sprite,ac5ee159ee234ed8923967235baafd4f,,,,,,,,DialogName8,DialogContentsStage095_21,Stage095_22,,
Stage095,Stage095_22,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage095_22,Stage095_23,,
Stage095,Stage095_23,Sprite,79173667584f41ecb7c07a5c89666e34,,,,,,,,DialogName8,DialogContentsStage095_23,Stage095_24,,
Stage095,Stage095_24,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage095_24,Stage095_31,,
Stage095,Stage095_25,Sprite,79173667584f41ecb7c07a5c89666e34,,,,,,,,DialogName8,DialogContentsStage095_25,Stage095_26,,
Stage095,Stage095_26,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage095_26,Stage095_27,,
Stage095,Stage095_27,Sprite,66211d22bed546149fe02b7c470c2ecc,,,,,,,,DialogName8,DialogContentsStage095_27,Stage095_28,,
Stage095,Stage095_28,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName16,DialogContentsStage095_28,Stage095_29,,
Stage095,Stage095_29,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage095_29,Stage095_30,,
Stage095,Stage095_30,MSWAvatar,,,Cry,,,,,,DialogName3,DialogContentsStage095_30,,,
Stage095,Stage095_31,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage095_31,Stage095_25,,
Stage096,Stage096_1,MSWAvatar,,,Cry,,,,,,DialogName3,DialogContentsStage096_1,Stage096_2,,
Stage096,Stage096_2,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage096_2,Stage096_3,,
Stage096,Stage096_3,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage096_3,Stage096_4,,
Stage096,Stage096_4,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage096_4,Stage096_5,,
Stage096,Stage096_5,Sprite,e4b2d67b962340a0ad41110d4361934c,,,,,,,,DialogName10,DialogContentsStage096_5,Stage096_6,,
Stage096,Stage096_6,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName31,DialogContentsStage096_6,Stage096_7,,
Stage096,Stage096_7,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage096_7,Stage096_8,,
Stage096,Stage096_8,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage096_8,Stage096_9,,
Stage096,Stage096_9,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage096_9,Stage096_10,,
Stage096,Stage096_10,MSWAvatar,,,Cry,,,,,,DialogName3,DialogContentsStage096_10,Stage096_11,,
Stage096,Stage096_11,CustomAvatar,,10003,Smile,,,,,,DialogName23,DialogContentsStage096_11,Stage096_12,,
Stage096,Stage096_12,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage096_12,Stage096_13,,
Stage096,Stage096_13,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage096_13,Stage096_14,,
Stage096,Stage096_14,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage096_14,Stage096_15,,
Stage096,Stage096_15,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage096_15,Stage096_16,,
Stage096,Stage096_16,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage096_16,Stage096_17,,
Stage096,Stage096_17,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage096_17,Stage096_18,,
Stage096,Stage096_18,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage096_18,Stage096_19,,
Stage096,Stage096_19,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage096_19,Stage096_20,,
Stage096,Stage096_20,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage096_20,Stage096_21,,
Stage096,Stage096_21,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage096_21,Stage096_22,,
Stage096,Stage096_22,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage096_22,Stage096_23,,
Stage096,Stage096_23,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage096_23,Stage096_24,,
Stage096,Stage096_24,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage096_24,Stage096_25,,
Stage096,Stage096_25,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage096_25,Stage096_26,,
Stage096,Stage096_26,CustomAvatar,,10001,Bewildered,,,,,,DialogName6,DialogContentsStage096_26,Stage096_27,,
Stage096,Stage096_27,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage096_27,Stage096_28,,
Stage096,Stage096_28,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage096_28,Stage096_29,,
Stage096,Stage096_29,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage096_29,Stage096_30,,
Stage096,Stage096_30,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage096_30,Stage096_31,,
Stage096,Stage096_31,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage096_31,Stage096_32,,
Stage096,Stage096_32,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage096_32,Stage096_33,,
Stage096,Stage096_33,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName31,DialogContentsStage096_33,Stage096_34,,
Stage096,Stage096_34,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage096_34,Stage096_35,,
Stage096,Stage096_35,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage096_35,Stage096_36,,
Stage096,Stage096_36,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage096_36,Stage096_37,,
Stage096,Stage096_37,MSWAvatar,,,Cheers,,,,,,DialogName3,DialogContentsStage096_37,,,
