WorldVersion,SeasonID,RankSeason,Year,Month,Day,Hour,Minute,RankCriteria,B1,B2,B3,S2,S3,G1,G2,G3,P1,P2,P3,P4,D1,D2,D3,D4,M1,M2,M3,M4,C
0.2.1,1.534,1.1,2045,10,31,0,0,CT10008,PEN10004,PEN20006,PEN30009,PEN10006,PEN10006,PEN20014,PEN20015,PEN30006,PEN20014,PEN20011,PEN30004,PEN30002,PEN20011,PEN20008,PEN30008,PEN30012,PEN20010,PEN20006,PEN30001,PEN30005,PEN40001
0.2.1,1.535,1.1,2045,11,14,0,0,CT10002,PEN10001,PEN20001,PEN30013,PEN10008,PEN10001,PEN20007,PEN20015,PEN30003,PEN20009,PEN20014,PEN30016,PEN30004,PEN20001,PEN20013,PEN30016,PEN30015,PEN20015,PEN20006,PEN30013,PEN30005,PEN40001
0.2.1,1.536,1.1,2045,11,28,0,0,CT10010,PEN10007,PEN20013,PEN30004,PEN10005,PEN10005,PEN20014,PEN20009,PEN30016,PEN20011,PEN20003,PEN30008,PEN30012,PEN20009,PEN20013,PEN30013,PEN30004,PEN20014,PEN20009,PEN30001,PEN30007,PEN40001
0.2.1,1.537,1.2,2045,12,12,0,0,CT10011,PEN10005,PEN20006,PEN30010,PEN10004,PEN10007,PEN20015,PEN20006,PEN30005,PEN20007,PEN20014,PEN30014,PEN30012,PEN20010,PEN20004,PEN30006,PEN30010,PEN20015,PEN20006,PEN30007,PEN30012,PEN40001
0.2.1,1.538,1.2,2045,12,26,0,0,CT10011,PEN10005,PEN20011,PEN30010,PEN10008,PEN10004,PEN20003,PEN20002,PEN30009,PEN20012,PEN20013,PEN30009,PEN30013,PEN20009,PEN20008,PEN30008,PEN30008,PEN20010,PEN20014,PEN30003,PEN30011,PEN40001
0.2.1,1.539,1.2,2046,1,9,0,0,CT10013,PEN10002,PEN20001,PEN30010,PEN10005,PEN10001,PEN20002,PEN20006,PEN30002,PEN20013,PEN20002,PEN30012,PEN30012,PEN20002,PEN20009,PEN30016,PEN30016,PEN20008,PEN20014,PEN30005,PEN30005,PEN40001
0.2.1,1.540,1.1,2046,1,23,0,0,CT10004,PEN10007,PEN20007,PEN30015,PEN10008,PEN10007,PEN20004,PEN20007,PEN30012,PEN20006,PEN20008,PEN30015,PEN30013,PEN20009,PEN20006,PEN30010,PEN30006,PEN20010,PEN20009,PEN30004,PEN30013,PEN40001
0.2.1,1.541,1.2,2046,2,6,0,0,CT10014,PEN10004,PEN20015,PEN30004,PEN10005,PEN10005,PEN20005,PEN20012,PEN30015,PEN20009,PEN20003,PEN30011,PEN30015,PEN20014,PEN20016,PEN30004,PEN30009,PEN20016,PEN20005,PEN30003,PEN30014,PEN40001
0.2.1,1.542,1.2,2046,2,20,0,0,CT10008,PEN10002,PEN20008,PEN30005,PEN10005,PEN10006,PEN20011,PEN20006,PEN30014,PEN20013,PEN20006,PEN30011,PEN30013,PEN20011,PEN20002,PEN30008,PEN30009,PEN20001,PEN20007,PEN30016,PEN30015,PEN40001
0.2.1,1.543,1.2,2046,3,6,0,0,CT10014,PEN10001,PEN20016,PEN30012,PEN10005,PEN10008,PEN20016,PEN20012,PEN30015,PEN20015,PEN20009,PEN30008,PEN30007,PEN20011,PEN20009,PEN30001,PEN30009,PEN20004,PEN20008,PEN30006,PEN30013,PEN40001
0.2.1,1.544,1.0,2046,3,20,0,0,CT10014,PEN10006,PEN20011,PEN30011,PEN10004,PEN10005,PEN20005,PEN20008,PEN30002,PEN20007,PEN20010,PEN30013,PEN30002,PEN20006,PEN20009,PEN30004,PEN30003,PEN20001,PEN20005,PEN30002,PEN30007,PEN40001
0.2.1,1.545,1.2,2046,4,3,0,0,CT10006,PEN10006,PEN20006,PEN30003,PEN10005,PEN10002,PEN20004,PEN20013,PEN30012,PEN20012,PEN20009,PEN30009,PEN30007,PEN20007,PEN20007,PEN30006,PEN30011,PEN20007,PEN20009,PEN30001,PEN30002,PEN40001
0.2.1,1.546,1.2,2046,4,17,0,0,CT10015,PEN10005,PEN20016,PEN30007,PEN10007,PEN10005,PEN20008,PEN20004,PEN30011,PEN20016,PEN20003,PEN30016,PEN30012,PEN20009,PEN20002,PEN30010,PEN30003,PEN20012,PEN20010,PEN30004,PEN30004,PEN40001
0.2.1,1.547,1.2,2046,5,1,0,0,CT10002,PEN10008,PEN20014,PEN30004,PEN10002,PEN10006,PEN20015,PEN20012,PEN30010,PEN20002,PEN20005,PEN30002,PEN30004,PEN20010,PEN20014,PEN30003,PEN30002,PEN20010,PEN20012,PEN30003,PEN30014,PEN40001
0.2.1,1.548,1.0,2046,5,15,0,0,CT10013,PEN10006,PEN20014,PEN30007,PEN10004,PEN10001,PEN20012,PEN20007,PEN30013,PEN20004,PEN20015,PEN30003,PEN30003,PEN20002,PEN20002,PEN30013,PEN30005,PEN20014,PEN20006,PEN30014,PEN30015,PEN40001
0.2.1,1.549,1.0,2046,5,29,0,0,CT10005,PEN10003,PEN20009,PEN30001,PEN10008,PEN10007,PEN20016,PEN20006,PEN30013,PEN20011,PEN20002,PEN30016,PEN30006,PEN20004,PEN20007,PEN30009,PEN30009,PEN20013,PEN20005,PEN30009,PEN30012,PEN40001
0.2.1,1.550,1.0,2046,6,12,0,0,CT10005,PEN10001,PEN20008,PEN30009,PEN10004,PEN10007,PEN20006,PEN20002,PEN30004,PEN20007,PEN20014,PEN30006,PEN30006,PEN20010,PEN20013,PEN30015,PEN30010,PEN20015,PEN20009,PEN30005,PEN30007,PEN40001
0.2.1,1.551,1.0,2046,6,26,0,0,CT10012,PEN10003,PEN20010,PEN30014,PEN10003,PEN10003,PEN20013,PEN20010,PEN30009,PEN20015,PEN20007,PEN30001,PEN30008,PEN20003,PEN20012,PEN30007,PEN30015,PEN20007,PEN20004,PEN30005,PEN30014,PEN40001
0.2.1,1.552,1.1,2046,7,10,0,0,CT10007,PEN10002,PEN20010,PEN30011,PEN10004,PEN10005,PEN20005,PEN20011,PEN30010,PEN20007,PEN20016,PEN30009,PEN30009,PEN20013,PEN20015,PEN30011,PEN30007,PEN20014,PEN20012,PEN30015,PEN30007,PEN40001
0.2.1,1.553,1.0,2046,7,24,0,0,CT10007,PEN10006,PEN20003,PEN30005,PEN10007,PEN10002,PEN20003,PEN20002,PEN30001,PEN20009,PEN20002,PEN30002,PEN30014,PEN20001,PEN20004,PEN30011,PEN30011,PEN20014,PEN20012,PEN30002,PEN30002,PEN40001
0.2.1,1.554,1.1,2046,8,7,0,0,CT10015,PEN10001,PEN20003,PEN30009,PEN10002,PEN10002,PEN20015,PEN20010,PEN30009,PEN20007,PEN20011,PEN30010,PEN30003,PEN20010,PEN20016,PEN30009,PEN30007,PEN20010,PEN20002,PEN30012,PEN30014,PEN40001
0.2.1,1.555,1.2,2046,8,21,0,0,CT10016,PEN10001,PEN20006,PEN30005,PEN10004,PEN10002,PEN20014,PEN20005,PEN30014,PEN20012,PEN20011,PEN30010,PEN30004,PEN20016,PEN20015,PEN30008,PEN30005,PEN20015,PEN20010,PEN30011,PEN30006,PEN40001
0.2.1,1.556,1.1,2046,9,4,0,0,CT10015,PEN10005,PEN20002,PEN30002,PEN10002,PEN10004,PEN20001,PEN20004,PEN30012,PEN20007,PEN20008,PEN30016,PEN30016,PEN20013,PEN20014,PEN30011,PEN30001,PEN20005,PEN20008,PEN30006,PEN30010,PEN40001
0.2.1,1.557,1.2,2046,9,18,0,0,CT10009,PEN10006,PEN20005,PEN30015,PEN10001,PEN10005,PEN20010,PEN20010,PEN30010,PEN20003,PEN20012,PEN30013,PEN30011,PEN20003,PEN20014,PEN30012,PEN30016,PEN20004,PEN20001,PEN30007,PEN30009,PEN40001
0.2.1,1.558,1.1,2046,10,2,0,0,CT10012,PEN10007,PEN20012,PEN30001,PEN10002,PEN10006,PEN20011,PEN20001,PEN30009,PEN20004,PEN20012,PEN30003,PEN30006,PEN20001,PEN20003,PEN30011,PEN30007,PEN20002,PEN20010,PEN30010,PEN30003,PEN40001
0.2.1,1.559,1.2,2046,10,16,0,0,CT10010,PEN10006,PEN20009,PEN30002,PEN10004,PEN10003,PEN20002,PEN20010,PEN30003,PEN20005,PEN20007,PEN30004,PEN30008,PEN20015,PEN20004,PEN30002,PEN30006,PEN20010,PEN20001,PEN30003,PEN30006,PEN40001
0.2.1,1.560,1.1,2046,10,30,0,0,CT10008,PEN10005,PEN20005,PEN30007,PEN10008,PEN10001,PEN20016,PEN20012,PEN30008,PEN20013,PEN20011,PEN30016,PEN30007,PEN20009,PEN20011,PEN30015,PEN30003,PEN20016,PEN20011,PEN30012,PEN30002,PEN40001
0.2.1,1.561,1.2,2046,11,13,0,0,CT10005,PEN10001,PEN20006,PEN30002,PEN10008,PEN10002,PEN20010,PEN20005,PEN30015,PEN20008,PEN20015,PEN30007,PEN30015,PEN20010,PEN20002,PEN30014,PEN30014,PEN20007,PEN20013,PEN30009,PEN30016,PEN40001
0.2.1,1.562,1.2,2046,11,27,0,0,CT10014,PEN10003,PEN20014,PEN30009,PEN10003,PEN10008,PEN20006,PEN20006,PEN30004,PEN20006,PEN20016,PEN30016,PEN30001,PEN20007,PEN20006,PEN30012,PEN30016,PEN20002,PEN20012,PEN30012,PEN30012,PEN40001
0.2.1,1.563,1.2,2046,12,11,0,0,CT10004,PEN10007,PEN20014,PEN30007,PEN10007,PEN10006,PEN20005,PEN20016,PEN30002,PEN20004,PEN20006,PEN30005,PEN30016,PEN20014,PEN20008,PEN30009,PEN30015,PEN20001,PEN20014,PEN30009,PEN30005,PEN40001
0.2.1,1.564,1.2,2046,12,25,0,0,CT10006,PEN10006,PEN20002,PEN30008,PEN10005,PEN10007,PEN20004,PEN20011,PEN30004,PEN20015,PEN20008,PEN30012,PEN30006,PEN20015,PEN20004,PEN30013,PEN30005,PEN20015,PEN20014,PEN30005,PEN30016,PEN40001
0.2.1,1.565,1.2,2047,1,8,0,0,CT10008,PEN10003,PEN20011,PEN30011,PEN10001,PEN10006,PEN20009,PEN20014,PEN30005,PEN20005,PEN20001,PEN30008,PEN30013,PEN20010,PEN20016,PEN30014,PEN30001,PEN20015,PEN20011,PEN30001,PEN30012,PEN40001
0.2.1,1.566,1.1,2047,1,22,0,0,CT10002,PEN10007,PEN20010,PEN30007,PEN10008,PEN10007,PEN20016,PEN20016,PEN30008,PEN20005,PEN20004,PEN30005,PEN30007,PEN20006,PEN20016,PEN30005,PEN30009,PEN20012,PEN20014,PEN30011,PEN30004,PEN40001
0.2.1,1.567,1.2,2047,2,5,0,0,CT10011,PEN10004,PEN20001,PEN30010,PEN10003,PEN10001,PEN20014,PEN20003,PEN30012,PEN20007,PEN20007,PEN30001,PEN30005,PEN20009,PEN20002,PEN30002,PEN30005,PEN20006,PEN20010,PEN30016,PEN30004,PEN40001
0.2.1,1.568,1.0,2047,2,19,0,0,CT10005,PEN10006,PEN20008,PEN30016,PEN10002,PEN10008,PEN20010,PEN20008,PEN30009,PEN20002,PEN20007,PEN30011,PEN30006,PEN20003,PEN20009,PEN30008,PEN30009,PEN20015,PEN20001,PEN30006,PEN30010,PEN40001
0.2.1,1.569,1.0,2047,3,5,0,0,CT10002,PEN10003,PEN20006,PEN30008,PEN10003,PEN10007,PEN20005,PEN20006,PEN30016,PEN20016,PEN20004,PEN30008,PEN30009,PEN20011,PEN20014,PEN30013,PEN30004,PEN20008,PEN20007,PEN30005,PEN30010,PEN40001
0.2.1,1.570,1.1,2047,3,19,0,0,CT10007,PEN10008,PEN20003,PEN30013,PEN10008,PEN10004,PEN20011,PEN20013,PEN30001,PEN20015,PEN20002,PEN30011,PEN30013,PEN20011,PEN20016,PEN30001,PEN30008,PEN20001,PEN20002,PEN30005,PEN30001,PEN40001
0.2.1,1.571,1.2,2047,4,2,0,0,CT10013,PEN10002,PEN20013,PEN30009,PEN10004,PEN10004,PEN20011,PEN20008,PEN30007,PEN20002,PEN20006,PEN30012,PEN30011,PEN20006,PEN20010,PEN30005,PEN30006,PEN20007,PEN20016,PEN30001,PEN30011,PEN40001
0.2.1,1.572,1.2,2047,4,16,0,0,CT10016,PEN10008,PEN20008,PEN30004,PEN10004,PEN10003,PEN20012,PEN20014,PEN30004,PEN20013,PEN20008,PEN30015,PEN30016,PEN20012,PEN20004,PEN30015,PEN30006,PEN20004,PEN20010,PEN30004,PEN30007,PEN40001
0.2.1,1.573,1.1,2047,4,30,0,0,CT10014,PEN10005,PEN20012,PEN30010,PEN10008,PEN10006,PEN20012,PEN20016,PEN30016,PEN20007,PEN20016,PEN30001,PEN30014,PEN20012,PEN20008,PEN30008,PEN30007,PEN20003,PEN20013,PEN30010,PEN30007,PEN40001
0.2.1,1.574,1.2,2047,5,14,0,0,CT10010,PEN10005,PEN20002,PEN30012,PEN10006,PEN10002,PEN20004,PEN20014,PEN30003,PEN20008,PEN20015,PEN30002,PEN30006,PEN20016,PEN20001,PEN30008,PEN30004,PEN20015,PEN20004,PEN30011,PEN30001,PEN40001
0.2.1,1.575,1.0,2047,5,28,0,0,CT10007,PEN10005,PEN20006,PEN30001,PEN10002,PEN10003,PEN20010,PEN20013,PEN30007,PEN20009,PEN20002,PEN30015,PEN30008,PEN20001,PEN20009,PEN30013,PEN30015,PEN20004,PEN20001,PEN30010,PEN30010,PEN40001
0.2.1,1.576,1.1,2047,6,11,0,0,CT10015,PEN10005,PEN20007,PEN30016,PEN10006,PEN10001,PEN20001,PEN20008,PEN30005,PEN20010,PEN20002,PEN30014,PEN30013,PEN20002,PEN20003,PEN30006,PEN30008,PEN20006,PEN20011,PEN30007,PEN30005,PEN40001
0.2.1,1.577,1.2,2047,6,25,0,0,CT10007,PEN10007,PEN20016,PEN30001,PEN10005,PEN10007,PEN20013,PEN20015,PEN30004,PEN20007,PEN20001,PEN30014,PEN30012,PEN20001,PEN20016,PEN30016,PEN30012,PEN20002,PEN20009,PEN30015,PEN30008,PEN40001
0.2.1,1.578,1.2,2047,7,9,0,0,CT10015,PEN10001,PEN20015,PEN30014,PEN10004,PEN10005,PEN20009,PEN20006,PEN30015,PEN20012,PEN20001,PEN30004,PEN30008,PEN20008,PEN20014,PEN30010,PEN30013,PEN20015,PEN20009,PEN30015,PEN30010,PEN40001
0.2.1,1.579,1.0,2047,7,23,0,0,CT10010,PEN10001,PEN20013,PEN30015,PEN10006,PEN10006,PEN20005,PEN20003,PEN30004,PEN20014,PEN20005,PEN30016,PEN30005,PEN20007,PEN20007,PEN30014,PEN30016,PEN20011,PEN20015,PEN30007,PEN30008,PEN40001
0.2.1,1.580,1.1,2047,8,6,0,0,CT10010,PEN10001,PEN20011,PEN30016,PEN10008,PEN10007,PEN20011,PEN20016,PEN30005,PEN20010,PEN20001,PEN30002,PEN30013,PEN20015,PEN20004,PEN30010,PEN30011,PEN20011,PEN20016,PEN30004,PEN30010,PEN40001
0.2.1,1.581,1.2,2047,8,20,0,0,CT10008,PEN10001,PEN20007,PEN30009,PEN10004,PEN10007,PEN20002,PEN20011,PEN30011,PEN20014,PEN20008,PEN30007,PEN30016,PEN20005,PEN20007,PEN30011,PEN30015,PEN20016,PEN20016,PEN30010,PEN30007,PEN40001
0.2.1,1.582,1.0,2047,9,3,0,0,CT10006,PEN10002,PEN20011,PEN30007,PEN10003,PEN10005,PEN20003,PEN20004,PEN30016,PEN20012,PEN20008,PEN30006,PEN30004,PEN20016,PEN20004,PEN30007,PEN30008,PEN20013,PEN20012,PEN30013,PEN30003,PEN40001
0.2.1,1.583,1.2,2047,9,17,0,0,CT10003,PEN10005,PEN20012,PEN30007,PEN10004,PEN10001,PEN20009,PEN20007,PEN30016,PEN20004,PEN20016,PEN30010,PEN30012,PEN20013,PEN20008,PEN30003,PEN30008,PEN20010,PEN20008,PEN30010,PEN30004,PEN40001
0.2.1,1.584,1.1,2047,10,1,0,0,CT10011,PEN10003,PEN20011,PEN30015,PEN10007,PEN10008,PEN20009,PEN20001,PEN30001,PEN20007,PEN20008,PEN30002,PEN30007,PEN20006,PEN20016,PEN30009,PEN30007,PEN20013,PEN20004,PEN30005,PEN30001,PEN40001
0.2.1,1.585,1.2,2047,10,15,0,0,CT10011,PEN10004,PEN20003,PEN30003,PEN10001,PEN10007,PEN20014,PEN20012,PEN30011,PEN20001,PEN20010,PEN30014,PEN30011,PEN20014,PEN20007,PEN30010,PEN30003,PEN20012,PEN20014,PEN30016,PEN30012,PEN40001
0.2.1,1.586,1.0,2047,10,29,0,0,CT10016,PEN10003,PEN20006,PEN30008,PEN10008,PEN10005,PEN20002,PEN20002,PEN30010,PEN20013,PEN20009,PEN30011,PEN30005,PEN20015,PEN20001,PEN30011,PEN30013,PEN20009,PEN20010,PEN30006,PEN30001,PEN40001
0.2.1,1.587,1.0,2047,11,12,0,0,CT10015,PEN10007,PEN20008,PEN30001,PEN10008,PEN10007,PEN20006,PEN20005,PEN30014,PEN20005,PEN20015,PEN30014,PEN30005,PEN20006,PEN20006,PEN30001,PEN30010,PEN20004,PEN20005,PEN30003,PEN30007,PEN40001
0.2.1,1.588,1.1,2047,11,26,0,0,CT10011,PEN10008,PEN20002,PEN30005,PEN10008,PEN10008,PEN20009,PEN20008,PEN30001,PEN20011,PEN20003,PEN30016,PEN30015,PEN20001,PEN20012,PEN30008,PEN30012,PEN20004,PEN20011,PEN30003,PEN30011,PEN40001
0.2.1,1.589,1.1,2047,12,10,0,0,CT10002,PEN10008,PEN20012,PEN30014,PEN10005,PEN10007,PEN20010,PEN20011,PEN30003,PEN20016,PEN20014,PEN30013,PEN30002,PEN20013,PEN20005,PEN30009,PEN30002,PEN20009,PEN20013,PEN30013,PEN30007,PEN40001
0.2.1,1.590,1.1,2047,12,24,0,0,CT10014,PEN10005,PEN20001,PEN30016,PEN10007,PEN10008,PEN20012,PEN20004,PEN30005,PEN20002,PEN20002,PEN30002,PEN30006,PEN20004,PEN20006,PEN30004,PEN30009,PEN20014,PEN20009,PEN30003,PEN30004,PEN40001
0.2.1,1.591,1.1,2048,1,7,0,0,CT10016,PEN10004,PEN20004,PEN30012,PEN10003,PEN10005,PEN20004,PEN20004,PEN30008,PEN20010,PEN20012,PEN30008,PEN30006,PEN20004,PEN20006,PEN30012,PEN30012,PEN20007,PEN20016,PEN30014,PEN30008,PEN40001
0.2.1,1.592,1.0,2048,1,21,0,0,CT10013,PEN10005,PEN20012,PEN30011,PEN10001,PEN10005,PEN20001,PEN20009,PEN30016,PEN20009,PEN20012,PEN30008,PEN30006,PEN20009,PEN20002,PEN30010,PEN30006,PEN20016,PEN20005,PEN30008,PEN30009,PEN40001
0.2.1,1.593,1.2,2048,2,4,0,0,CT10011,PEN10004,PEN20016,PEN30005,PEN10008,PEN10003,PEN20007,PEN20008,PEN30009,PEN20008,PEN20001,PEN30002,PEN30014,PEN20010,PEN20009,PEN30014,PEN30003,PEN20006,PEN20013,PEN30003,PEN30014,PEN40001
0.2.1,1.594,1.2,2048,2,18,0,0,CT10004,PEN10003,PEN20010,PEN30010,PEN10008,PEN10003,PEN20014,PEN20009,PEN30016,PEN20012,PEN20015,PEN30004,PEN30004,PEN20003,PEN20016,PEN30008,PEN30005,PEN20009,PEN20011,PEN30005,PEN30004,PEN40001
0.2.1,1.595,1.0,2048,3,3,0,0,CT10013,PEN10004,PEN20002,PEN30004,PEN10007,PEN10001,PEN20002,PEN20016,PEN30003,PEN20004,PEN20007,PEN30015,PEN30016,PEN20014,PEN20001,PEN30004,PEN30007,PEN20016,PEN20011,PEN30012,PEN30005,PEN40001
0.2.1,1.596,1.0,2048,3,17,0,0,CT10008,PEN10007,PEN20002,PEN30015,PEN10007,PEN10004,PEN20003,PEN20008,PEN30001,PEN20011,PEN20016,PEN30005,PEN30010,PEN20002,PEN20006,PEN30004,PEN30013,PEN20008,PEN20007,PEN30014,PEN30009,PEN40001
0.2.1,1.597,1.2,2048,3,31,0,0,CT10002,PEN10006,PEN20013,PEN30013,PEN10005,PEN10007,PEN20012,PEN20010,PEN30011,PEN20012,PEN20005,PEN30016,PEN30005,PEN20009,PEN20001,PEN30016,PEN30001,PEN20016,PEN20003,PEN30011,PEN30008,PEN40001
0.2.1,1.598,1.1,2048,4,14,0,0,CT10001,PEN10008,PEN20004,PEN30012,PEN10005,PEN10008,PEN20002,PEN20008,PEN30006,PEN20011,PEN20005,PEN30012,PEN30009,PEN20006,PEN20013,PEN30008,PEN30016,PEN20011,PEN20009,PEN30014,PEN30005,PEN40001
0.2.1,1.599,1.0,2048,4,28,0,0,CT10004,PEN10002,PEN20004,PEN30003,PEN10002,PEN10003,PEN20001,PEN20009,PEN30004,PEN20016,PEN20010,PEN30016,PEN30012,PEN20012,PEN20013,PEN30012,PEN30016,PEN20009,PEN20009,PEN30002,PEN30012,PEN40001
0.2.1,1.600,1.2,2048,5,12,0,0,CT10015,PEN10001,PEN20007,PEN30003,PEN10006,PEN10005,PEN20011,PEN20004,PEN30013,PEN20008,PEN20008,PEN30007,PEN30011,PEN20015,PEN20013,PEN30016,PEN30014,PEN20014,PEN20016,PEN30008,PEN30006,PEN40001
0.2.1,1.601,1.2,2048,5,26,0,0,CT10007,PEN10005,PEN20014,PEN30015,PEN10005,PEN10002,PEN20007,PEN20011,PEN30002,PEN20001,PEN20009,PEN30009,PEN30008,PEN20014,PEN20015,PEN30003,PEN30005,PEN20003,PEN20016,PEN30014,PEN30002,PEN40001
0.2.1,1.602,1.2,2048,6,9,0,0,CT10005,PEN10004,PEN20004,PEN30011,PEN10002,PEN10008,PEN20002,PEN20005,PEN30003,PEN20009,PEN20002,PEN30003,PEN30003,PEN20011,PEN20009,PEN30004,PEN30011,PEN20007,PEN20006,PEN30006,PEN30001,PEN40001
0.2.1,1.603,1.0,2048,6,23,0,0,CT10005,PEN10001,PEN20007,PEN30002,PEN10007,PEN10008,PEN20001,PEN20001,PEN30009,PEN20015,PEN20004,PEN30001,PEN30015,PEN20010,PEN20006,PEN30014,PEN30004,PEN20004,PEN20004,PEN30009,PEN30009,PEN40001
0.2.1,1.604,1.2,2048,7,7,0,0,CT10005,PEN10001,PEN20006,PEN30015,PEN10004,PEN10006,PEN20016,PEN20016,PEN30007,PEN20014,PEN20015,PEN30009,PEN30008,PEN20010,PEN20005,PEN30013,PEN30006,PEN20014,PEN20010,PEN30002,PEN30006,PEN40001
0.2.1,1.605,1.0,2048,7,21,0,0,CT10003,PEN10004,PEN20016,PEN30010,PEN10008,PEN10002,PEN20002,PEN20013,PEN30014,PEN20007,PEN20002,PEN30007,PEN30002,PEN20007,PEN20002,PEN30013,PEN30006,PEN20008,PEN20010,PEN30004,PEN30013,PEN40001
0.2.1,1.606,1.2,2048,8,4,0,0,CT10014,PEN10002,PEN20014,PEN30005,PEN10007,PEN10004,PEN20001,PEN20004,PEN30010,PEN20014,PEN20009,PEN30007,PEN30009,PEN20011,PEN20016,PEN30006,PEN30009,PEN20012,PEN20002,PEN30013,PEN30011,PEN40001
0.2.1,1.607,1.2,2048,8,18,0,0,CT10014,PEN10001,PEN20001,PEN30008,PEN10001,PEN10004,PEN20003,PEN20006,PEN30012,PEN20006,PEN20016,PEN30006,PEN30003,PEN20012,PEN20009,PEN30011,PEN30016,PEN20014,PEN20016,PEN30007,PEN30003,PEN40001
0.2.1,1.608,1.0,2048,9,1,0,0,CT10009,PEN10003,PEN20007,PEN30016,PEN10005,PEN10007,PEN20007,PEN20005,PEN30013,PEN20013,PEN20010,PEN30015,PEN30009,PEN20006,PEN20001,PEN30006,PEN30001,PEN20005,PEN20005,PEN30014,PEN30015,PEN40001
0.2.1,1.609,1.0,2048,9,15,0,0,CT10006,PEN10006,PEN20014,PEN30013,PEN10003,PEN10007,PEN20002,PEN20002,PEN30011,PEN20015,PEN20015,PEN30015,PEN30007,PEN20003,PEN20004,PEN30005,PEN30013,PEN20006,PEN20006,PEN30006,PEN30010,PEN40001
0.2.1,1.610,1.1,2048,9,29,0,0,CT10001,PEN10008,PEN20014,PEN30003,PEN10007,PEN10004,PEN20007,PEN20010,PEN30002,PEN20004,PEN20004,PEN30012,PEN30002,PEN20010,PEN20002,PEN30001,PEN30013,PEN20005,PEN20008,PEN30013,PEN30013,PEN40001
0.2.1,1.611,1.2,2048,10,13,0,0,CT10012,PEN10002,PEN20008,PEN30006,PEN10002,PEN10002,PEN20010,PEN20014,PEN30014,PEN20001,PEN20014,PEN30004,PEN30004,PEN20010,PEN20011,PEN30003,PEN30011,PEN20010,PEN20009,PEN30004,PEN30013,PEN40001
0.2.1,1.612,1.1,2048,10,27,0,0,CT10006,PEN10007,PEN20005,PEN30013,PEN10004,PEN10003,PEN20003,PEN20016,PEN30002,PEN20001,PEN20009,PEN30004,PEN30003,PEN20007,PEN20002,PEN30001,PEN30014,PEN20013,PEN20010,PEN30009,PEN30016,PEN40001
0.2.1,1.613,1.0,2048,11,10,0,0,CT10002,PEN10004,PEN20001,PEN30015,PEN10002,PEN10006,PEN20009,PEN20006,PEN30007,PEN20005,PEN20015,PEN30013,PEN30001,PEN20001,PEN20011,PEN30011,PEN30006,PEN20006,PEN20010,PEN30011,PEN30011,PEN40001
0.2.1,1.614,1.1,2048,11,24,0,0,CT10012,PEN10008,PEN20001,PEN30013,PEN10003,PEN10007,PEN20004,PEN20004,PEN30010,PEN20008,PEN20016,PEN30009,PEN30004,PEN20004,PEN20001,PEN30010,PEN30012,PEN20010,PEN20005,PEN30013,PEN30004,PEN40001
0.2.1,1.615,1.2,2048,12,8,0,0,CT10013,PEN10007,PEN20005,PEN30010,PEN10006,PEN10001,PEN20013,PEN20008,PEN30005,PEN20012,PEN20015,PEN30003,PEN30015,PEN20007,PEN20004,PEN30005,PEN30013,PEN20001,PEN20005,PEN30014,PEN30012,PEN40001
0.2.1,1.616,1.0,2048,12,22,0,0,CT10012,PEN10008,PEN20009,PEN30003,PEN10003,PEN10003,PEN20004,PEN20008,PEN30010,PEN20010,PEN20014,PEN30005,PEN30005,PEN20008,PEN20015,PEN30013,PEN30012,PEN20004,PEN20010,PEN30014,PEN30003,PEN40001
0.2.1,1.617,1.2,2049,1,5,0,0,CT10012,PEN10007,PEN20010,PEN30001,PEN10001,PEN10004,PEN20007,PEN20001,PEN30009,PEN20002,PEN20002,PEN30002,PEN30010,PEN20008,PEN20004,PEN30013,PEN30002,PEN20013,PEN20012,PEN30003,PEN30007,PEN40001
0.2.1,1.618,1.2,2049,1,19,0,0,CT10009,PEN10005,PEN20014,PEN30015,PEN10006,PEN10003,PEN20006,PEN20005,PEN30007,PEN20004,PEN20013,PEN30008,PEN30016,PEN20016,PEN20001,PEN30003,PEN30012,PEN20009,PEN20012,PEN30012,PEN30012,PEN40001
0.2.1,1.619,1.0,2049,2,2,0,0,CT10009,PEN10006,PEN20011,PEN30011,PEN10007,PEN10003,PEN20006,PEN20001,PEN30004,PEN20009,PEN20007,PEN30008,PEN30003,PEN20010,PEN20013,PEN30014,PEN30015,PEN20014,PEN20007,PEN30013,PEN30015,PEN40001
0.2.1,1.620,1.2,2049,2,16,0,0,CT10016,PEN10003,PEN20008,PEN30002,PEN10004,PEN10004,PEN20008,PEN20006,PEN30011,PEN20013,PEN20012,PEN30002,PEN30009,PEN20003,PEN20016,PEN30008,PEN30008,PEN20011,PEN20014,PEN30009,PEN30009,PEN40001
0.2.1,1.621,1.0,2049,3,2,0,0,CT10007,PEN10007,PEN20005,PEN30002,PEN10006,PEN10001,PEN20006,PEN20008,PEN30008,PEN20012,PEN20013,PEN30010,PEN30004,PEN20001,PEN20005,PEN30012,PEN30010,PEN20016,PEN20008,PEN30011,PEN30014,PEN40001
0.2.1,1.622,1.1,2049,3,16,0,0,CT10007,PEN10001,PEN20003,PEN30011,PEN10008,PEN10001,PEN20014,PEN20005,PEN30007,PEN20010,PEN20011,PEN30009,PEN30007,PEN20004,PEN20016,PEN30014,PEN30002,PEN20012,PEN20005,PEN30013,PEN30014,PEN40001
